	PC 1	PC 2	PC 3
SEMA3E	0.01302	-0.00231	0.03186
SEMA5A	-0.01683	0.00468	-0.01956
SEMA6A	-0.01323	-0.00673	-0.00595
SEMA6D	-0.01297	0.04103	-0.00332
SENP2	0.00562	-0.0052	0.01254
SENP5	-0.00366	-0.00066	0.0145
SENP6	-0.00875	-0.00523	0.00224
SENP7	-0.01291	-0.007	-0.0063
SEPP1	0.04419	0.01001	0.01703
SEPT7P2	-0.00994	-0.00471	0.01158
8-SEP	-0.00972	-0.01675	-0.00757
11-SEP	-0.0044	0.00953	-0.01605
SERAC1	0.00926	-0.02173	0.00021
SERBP1	-0.00047	-0.00842	-0.00061
SERF1A	-0.00655	-0.00493	-0.00105
SERF1B	-0.00076	-0.01121	-0.00318
SERGEF	0.0347	-0.01992	-0.0037
SERINC1	0.0082	0.01105	0.01371
SERINC3	0.00942	0.00436	0.00726
SERINC5	0.00701	-0.01887	-0.01808
SERPINA3	0.08287	-0.05085	0.00531
SERPINB6	0.01381	0.01039	0.00953
SERPINB8	0.01836	0.01953	0.01483
SERPINB9	-0.01272	-0.00395	0.01393
SERPINE1	0.01799	0.04097	0.05571
SERPING1	0.05471	0.02344	0.06123
SERTAD1	0.01857	0.00824	0.00997
SERTAD3	0.01953	-0.00779	-0.00363
SETBP1	0.00725	0.00365	0.01171
SETD2	-0.00978	0.00291	-0.00967
SETD3	0.00117	0.02033	0.00836
SETD4	-0.00882	0.00731	0.01989
SETD5	-0.02456	-0.00703	-0.00223
SETD7	0.01004	0.01402	-0.00011
SETX	-0.00799	0.00648	0.01066
SEZ6L	-0.0362	-0.01408	-0.02854
SF3A3	-0.00304	0.00798	0.00636
SF3B1	-0.00155	0.01646	-0.00648
SF3B2	0.00286	0.00269	-0.00057
SF3B3	0.00123	0.02316	-0.00957
SF3B5	-0.00478	-0.01572	-0.0011
SFPQ	-0.01406	-0.00133	0.00572
SFT2D1	0.01443	0.00462	0.00978
SFXN1	-0.0055	0.0156	-0.00177
SFXN3	0.01366	-0.0138	0.01289
SFXN5	0.02826	0.0017	-0.01406
SGCB	0.01631	0.03174	-0.0093
SGCE	0.00947	0.018	-0.00257
SGK1	0.02854	-0.00555	-0.0024
SGPL1	0.02377	-0.00675	-0.02579
SGSM3	0.01022	0.00591	0.00355
SGTA	0.00147	-0.01586	-0.01654
SGTB	-0.00417	-0.00795	0.01916
SH3BGR	0.03982	-0.02929	0.00663
SH3BGRL	0.01145	-0.00489	-0.01029
SH3BGRL2	0.00714	-0.01827	0.01659
SH3BGRL3	-0.00074	0.01783	0.00355
SH3GLB1	-0.00541	-0.00525	0.00441
SH3RF1	-0.01656	0.01914	-0.00665
SH3TC2	-0.01	-0.02415	0.02618
SH3YL1	-0.00575	-0.00915	-0.00099
SHC1	-0.00181	0.02315	0.02699
SHISA5	0.00567	-0.00852	0.00584
SHMT1	-0.00378	-0.00604	-0.00176
SHMT2	-0.00908	0.0141	-0.002
SHOC2	0.01172	0.00188	-0.00135
SHPRH	-0.01088	-0.0154	0.00719
SHQ1	0.00216	0.01669	-0.00215
SIAE	0.00999	0.03178	0.00881
SIKE1	-0.01162	-0.00532	0.01539
SIL1	0.01515	0.00577	0.00038
SIPA1L1	-0.00412	0.01997	0.0045
SIPA1L2	-0.01543	-0.00974	-0.00486
SIRT2	0.00975	-0.03463	-0.01437
SIRT3	-0.00138	0.00018	-0.00002
SIVA1	-0.02402	-0.00592	0.00043
SKA2	-0.00956	0.00309	-0.02024
SKAP2	0.05253	-0.05122	-0.00617
SKIL	-0.00704	-0.009	0.00631
SKIV2L2	-0.01968	0.02037	0.00446
SKP2	-0.02566	0.00534	-0.02156
SLC1A2	-0.01793	0.03602	-0.00963
SLC2A1	0.00112	0.00295	0.03512
SLC2A3	-0.0065	0.01705	0.07242
SLC3A2	0.00697	-0.01558	-0.00299
SLC4A1AP	-0.00163	-0.00297	0.01353
SLC4A4	-0.012	0.01114	-0.01642
SLC4A8	-0.01007	0.01419	0.01729
SLC5A3	0.00123	0.02691	0.02656
SLC5A6	0.01395	0.02642	-0.0183
SLC7A6	-0.00108	0.00653	-0.00663
SLC8A1	0.00051	0.01079	-0.00875
SLC9A9	0.02132	0.00472	0.01152
SLC11A2	0.00842	-0.00081	0.00159
SLC12A2	-0.0027	-0.00224	0.00149
SLC16A1	0.01603	-0.00737	0.01861
SLC18B1	0.01412	-0.016	-0.02661
SLC20A1	0.01052	0.03539	0.00287
SLC23A2	-0.00791	-0.00631	0.00634
SLC25A3	-0.01151	0.01224	-0.00818
SLC25A4	-0.00456	0.01435	0.00106
SLC25A5	-0.00366	0.00954	-0.03642
SLC25A6	-0.00418	-0.00356	-0.01683
SLC25A11	0.01028	0.0261	-0.03096
SLC25A13	-0.00467	0.00141	-0.01241
SLC25A14	0.0108	0.00974	-0.01384
SLC25A17	0.00572	0.00244	-0.00059
SLC25A18	0.04219	-0.00129	-0.021
SLC25A26	-0.00443	-0.01428	-0.00033
SLC25A30	-0.01267	-0.01184	0.01799
SLC25A36	-0.02055	-0.00449	0.00387
SLC25A37	0.00163	-0.02228	0.02332
SLC25A38	0.01226	-0.00462	-0.01098
SLC25A40	0.00264	0.02062	0.00306
SLC25A44	0.01707	0.02359	-0.00603
SLC25A46	0.00611	0.01059	-0.01053
SLC26A2	-0.02077	0.0156	0.0087
SLC27A1	-0.00521	-0.01357	0.01513
SLC30A6	-0.0022	0.0002	0.00205
SLC30A7	0.0037	0.01228	0.01061
SLC30A9	0.00087	0.01338	0.00407
SLC31A1	0.00691	0.00247	-0.0044
SLC33A1	0.00158	-0.00126	0.02286
SLC35A1	0.01654	-0.00835	0.02138
SLC35A4	0.01619	0.02342	-0.02535
SLC35B1	-0.00095	0.00979	-0.01398
SLC35B3	0.00683	-0.00187	0.0005
SLC35B4	0.00642	0.00071	-0.0115
SLC35C2	0.01792	-0.01124	0.00265
SLC35E1	0.00023	-0.00773	0.01312
SLC35E2	-0.02199	-0.01141	0.01474
SLC35E2B	-0.02177	-0.00662	0.00293
SLC35F1	-0.00794	-0.00477	-0.00356
SLC35G2	0.01347	-0.0011	0.01269
SLC37A3	-0.00773	0.00538	-0.00539
SLC37A4	0.00206	0.01289	-0.0092
SLC38A1	-0.01348	0.01127	0.03178
SLC38A2	-0.00065	-0.00133	0.01663
SLC38A3	0.03918	-0.03067	-0.04071
SLC38A6	0.01531	-0.00387	-0.01449
SLC38A7	0.00705	0.00109	-0.00391
SLC39A6	-0.01518	-0.00569	-0.00878
SLC39A9	0.00196	0.01862	0.00381
SLC39A10	-0.00463	-0.00701	-0.00547
SLC39A11	0.01412	-0.00228	-0.00319
SLC40A1	0.01859	0.01746	0.03278
SLC41A2	-0.01274	-0.01614	0.01694
SLC41A3	0.01437	-0.00043	-0.01185
SLC43A3	0.00849	0.02834	-0.00443
SLC44A2	-0.00365	0.00406	-0.02253
SLC48A1	0.01707	-0.02897	-0.00072
SLITRK3	-0.0018	0.01873	-0.00478
SLMO2	-0.02039	-0.00625	-0.00114
SLTM	-0.02257	0.00766	0.00747
SLU7	-0.00669	-0.00198	0.00543
SMAD1	0.01544	0.00719	0.0139
SMAD5	-0.01172	-0.00156	-0.00257
SMAD9	-0.00115	-0.00256	0.01336
SMAP1	0.00077	-0.00791	0.00227
SMARCA1	0.00259	0.00169	-0.00308
SMARCA2	-0.01421	-0.01907	-0.00204
SMARCA4	-0.00939	-0.00483	-0.00841
SMARCA5	-0.0256	-0.00729	-0.00028
SMARCAD1	-0.01117	0.01972	0.00599
SMARCAL1	0.02193	0.01533	-0.00146
SMARCC1	-0.01756	-0.01196	-0.00884
SMARCC2	-0.00738	-0.00101	-0.00006
SMARCE1	-0.00143	0.00217	-0.01141
SMC1A	-0.00228	0.01781	-0.0001
SMC2	0.00223	0.00591	-0.01114
SMC3	-0.01019	0.0015	-0.00445
SMC4	-0.0206	0.0295	0.00133
SMC5	0.01116	-0.00606	0.00038
SMC6	-0.01475	0.00404	0.00125
SMCR7L	0.00174	-0.00816	0.00506
SMEK1	-0.01363	-0.01847	0.00748
SMEK2	-0.00516	-0.0029	0.00494
SMG1	-0.01116	0.00589	0.00614
SMG7	-0.00059	-0.00429	-0.00559
SMN1	-0.00771	-0.00274	-0.00221
SMPD4	-0.01114	0.00998	0.00427
SMU1	0.01042	-0.01076	-0.00722
SMUG1	0.01053	-0.00031	0.01369
SMYD3	0.01066	0.00761	-0.00948
SMYD4	-0.01022	-0.00072	0.01151
SMYD5	0.01787	0.00389	-0.01179
SNAP23	-0.01074	-0.00056	0.00873
SNAP47	0.01843	-0.01181	-0.00968
SNAPC1	0.00819	-0.01067	-0.00254
SNCAIP	0.01216	-0.03403	-0.02163
SND1	-0.00321	0.01224	0.01372
SNHG3	-0.00829	-0.00654	-0.00042
SNHG5	-0.01204	-0.01981	0.01078
SNHG6	-0.01546	-0.01605	-0.00041
SNHG8	-0.01551	-0.01948	0.00879
SNHG11	0.00166	-0.01563	0.00082
SNORA5B	0.0003	0.00018	-0.008
SNORA9	-0.01306	-0.00348	0.01995
SNORD1C	-0.00296	0.01285	-0.00609
SNORD26	-0.0108	-0.001	0.00185
SNORD76	-0.01486	-0.0077	0.00969
SNRNP25	0.00495	0.01072	-0.01077
SNRNP27	-0.00566	-0.00589	0.00403
SNRNP35	-0.00713	-0.00656	0.00042
SNRNP40	-0.00559	0.01452	-0.00382
SNRNP200	0.00022	0.02219	0.00666
SNRPA1	-0.02122	-0.00506	0.00413
SNRPB	-0.00894	-0.01755	-0.00173
SNRPB2	-0.01525	-0.00911	-0.0032
SNRPC	-0.0048	-0.00252	-0.01136
SNRPD1	-0.01033	-0.00062	-0.01627
SNRPD2	-0.00502	-0.00548	-0.00932
SNRPD3	-0.00683	-0.00309	-0.01044
SNRPE	-0.01317	0.00418	-0.00528
SNRPF	-0.01265	-0.00697	-0.00401
SNRPG	-0.00987	0.00003	-0.00744
SNRPN	-0.04191	0.03096	0.01613
SNTB2	-0.00642	-0.01664	0.02067
SNTG1	-0.00437	-0.00967	-0.00459
SNUPN	0.0047	0.02115	0.01937
SNW1	-0.00796	-0.00468	-0.00819
SNX1	-0.02016	0.00605	-0.00413
SNX3	0.00149	-0.012	-0.00245
SNX5	0.00486	0.0002	-0.0101
SNX6	0.006	-0.01394	0.0013
SNX11	0.01318	0.00955	-0.00613
SNX13	-0.00479	-0.00676	0.01445
SNX14	-0.00154	-0.0055	0.00062
SNX19	0.0093	0.0181	0.00101
SNX24	0.00737	-0.0061	-0.0173
SNX27	0.01771	0.01591	0.00631
SNX29P2	-0.00012	-0.00802	0.01743
SOAT1	0.01888	0.00029	-0.00054
SOCS4	-0.00717	0.00504	-0.00754
SOCS6	0.00255	-0.00398	-0.01871
SOD2	0.07485	-0.04171	0.04054
SORBS1	0.01325	-0.00912	-0.00553
SORD	0.01097	0.00428	-0.01063
SORT1	-0.00143	0.00543	0.00849
SOS1	-0.01802	-0.01136	0.01695
SOX4	-0.01085	-0.0368	-0.00532
SOX5	0.00255	-0.0104	0.00256
SOX6	-0.03088	-0.01564	0.00003
SOX9	-0.01203	-0.01806	-0.00592
SOX11	-0.01756	-0.01436	-0.00215
SP3	-0.01115	-0.00483	-0.00236
SP4	-0.02309	-0.00339	0.01149
SP100	-0.01349	0.01038	0.0285
SP140L	0.00155	-0.00966	0.02751
SPAG5	-0.01378	0.01822	-0.01041
SPAG7	0.0119	0.02009	-0.01121
SPAG9	-0.00288	-0.00558	-0.00122
SPAG16	-0.00847	-0.00952	-0.00268
SPARCL1	0.03198	-0.00707	-0.00288
SPATA5	-0.00935	0.00161	0.01308
SPATA6	-0.01385	0.00188	-0.0034
SPATA13	-0.01948	-0.00537	0.00539
SPATS2	-0.01346	0.00046	-0.00307
SPATS2L	0.00139	0.00878	0.00023
SPCS1	0.00028	-0.00008	-0.00434
SPCS2	-0.00045	0.00109	-0.00618
SPCS3	-0.01363	0.00192	-0.01105
SPDYE1	-0.00351	-0.00212	0.018
SPDYE2	-0.00936	-0.00022	0.02139
SPDYE5	-0.00871	0.00203	0.01768
SPECC1	0.0035	0.0122	-0.02074
SPECC1L	0.00435	-0.00563	-0.00728
SPEN	-0.02152	-0.01438	0.01037
SPG7	-0.01131	-0.01591	0.02802
SPG11	-0.01108	-0.00047	0.01277
SPG20	0.00617	-0.00123	0.00239
SPICE1	-0.01039	-0.01011	0.01126
SPIN1	-0.0144	-0.00031	0.00932
SPOCD1	0.02804	0.03443	0.06195
SPOP	0.00467	0.00107	-0.00653
SPP1	0.04524	0.07908	0.04396
SPPL3	-0.01202	-0.02102	0.00894
SPRED1	-0.01458	0.01089	0.00999
SPRED2	-0.00421	0.0033	-0.01538
SPRY2	-0.01351	0.03212	-0.02034
SPRY4	-0.03452	0.01817	-0.02193
SPRYD3	0.0396	0.00631	0.03933
SPTAN1	0.0066	-0.00218	-0.00638
SPTBN1	0.00547	-0.00104	0.00541
SPTLC1	0.00354	0.013	0.00104
SPTSSA	0.02777	0.01738	0.0012
SQLE	-0.00138	0.00399	-0.0018
SQSTM1	0.00307	-0.01805	0.00987
SRA1	0.00354	-0.00092	-0.01346
SRBD1	0.00462	-0.00676	-0.01069
SREK1IP1	-0.02015	0.00549	0.0077
SRFBP1	-0.00467	-0.00215	0.00799
SRGAP1	-0.00295	-0.00614	-0.01055
SRGAP2	-0.01506	-0.00121	-0.00547
SRGAP3	-0.02491	-0.03088	-0.01097
SRP19	-0.01029	-0.00527	-0.00613
SRP54	-0.00475	-0.0026	-0.00492
SRP72	-0.00543	0.01528	-0.00096
SRPK1	0.0047	0.0125	-0.02244
SRPK2	-0.00076	-0.00385	-0.00623
SRPR	0.00525	0.01894	0.02057
SRPRB	0.00387	0.00386	-0.00184
SRPX2	0.03057	0.0364	0.02334
SRR	0.0084	0.01593	-0.03433
SRRM1	-0.00984	0.00107	-0.00038
SRRM2	-0.01442	-0.01358	0.00367
SRRT	-0.0043	-0.00896	-0.00642
SRSF1	-0.01538	0.00442	0.00706
SRSF2	-0.02071	-0.00157	0.02114
SRSF7	-0.00752	0.00299	-0.0018
SRSF10	-0.00181	0.01027	-0.00377
SRSF11	-0.0141	-0.00176	0.00756
SS18	0.00406	0.01859	-0.00209
SSB	-0.00638	0.00025	-0.00298
SSFA2	0.0071	0.00369	0.00151
SSNA1	0.00783	-0.00184	-0.00275
SSR2	-0.00862	0.01219	-0.00007
SSR3	0.00494	-0.00089	0.00062
SSR4	-0.00332	0.00693	0.00059
SSRP1	-0.00511	0.00607	-0.01345
SSU72	-0.00309	-0.00063	0.00342
SSX2IP	0.00222	0.03796	0.01148
ST3GAL5	-0.01691	-0.01325	-0.01237
ST5	0.02544	-0.02439	-0.00373
ST7	0.01291	-0.00626	0.00426
ST7L	-0.02258	-0.00002	0.01242
ST8SIA1	-0.0244	-0.00594	-0.01222
ST8SIA4	0.00813	0.01767	0.0375
ST13	-0.00008	0.00038	0.01404
STAG1	-0.00459	-0.00333	0.00794
STAG2	-0.01682	0.01219	-0.00511
STAG3L3	-0.00698	-0.0022	0.01435
STAG3L4	-0.00587	-0.00031	0.0043
STAM	0.01601	0.00371	0.0054
STAM2	-0.00436	0.01004	-0.00233
STAMBP	0.0046	-0.00575	-0.00263
STARD3NL	0.00582	0.00691	-0.01574
STARD7	-0.00036	-0.00264	-0.00387
STAT1	0.00993	-0.00137	-0.00784
STAT2	0.00929	0.00445	0.00934
STAT3	0.01449	0.01854	0.02011
STAT5B	-0.00879	-0.01642	0.01541
STAU1	-0.00188	-0.00469	0.0007
STAU2	-0.01279	0.01678	-0.00112
STEAP3	0.02902	0.03433	0.03782
STIM2	-0.01454	-0.01848	0.00029
STIP1	0.00034	0.00795	-0.00787
STK4	-0.0082	-0.00412	0.00482
STK17A	-0.00548	-0.01054	0.00406
STK17B	0.00324	-0.01609	-0.01399
STK36	0.01329	-0.00329	0.00729
STK38	0.01066	-0.00163	-0.00632
STK38L	0.02765	-0.01061	-0.00427
STOML2	0.00306	-0.01601	-0.02794
STON2	0.02091	-0.01531	-0.01152
STRAP	-0.00829	0.00111	-0.00745
STRN3	0.00212	-0.01028	0.01035
STT3A	0.00501	0.0241	-0.00592
STX7	0.02535	-0.00095	-0.00597
STX8	-0.00425	-0.01449	0.00595
STX12	0.02198	0.00402	0.01951
STX16	-0.00737	-0.01447	0.00954
STX18	0.00426	0.00185	-0.01258
STXBP3	0.00268	-0.0076	0.00855
STXBP4	0.00126	-0.0094	0.00625
STYXL1	0.00617	-0.01381	0.01483
SUB1	-0.01738	0.0042	-0.03025
SUCLA2	-0.00936	0.01045	-0.03343
SUCLG1	-0.00666	0.00005	-0.00036
SUCLG2	0.0184	0.01292	-0.0102
SUDS3	-0.00236	0.00037	0.00422
SUGP1	-0.00326	-0.00317	0.00041
SUGP2	-0.01091	0.0016	-0.00067
SUGT1	-0.02114	0.00217	-0.00813
SULF2	0.01971	-0.04598	-0.0104
SULT1A4	0.00208	-0.0132	0.00477
SUMF2	0.00832	0.00921	-0.0015
SUMO1	-0.00796	-0.00281	-0.00874
SUN1	-0.005	0.00959	0.01245
SUOX	0.01744	0.03011	0.00419
SUPT5H	-0.00211	-0.01284	0.0095
SUPT6H	-0.0006	0.00348	0.00359
SUPT7L	0.01561	0.00077	-0.00288
SUPT16H	-0.00879	0.01547	-0.01523
SUPV3L1	0.00529	-0.00008	0.00102
SURF4	-0.00932	0.01381	0.02229
SUV420H1	-0.00612	-0.00859	-0.00485
SWAP70	-0.01364	-0.00341	-0.0218
SWI5	0.00868	-0.00777	-0.00103
SYAP1	0.00305	-0.00243	0.00789
SYF2	-0.0119	-0.01588	0.0075
SYNCRIP	-0.00485	0.00152	-0.00546
SYNE1	0.01153	-0.02185	0.01223
SYNPO2	-0.00944	-0.02259	0.02273
SYS1	0.02283	-0.02737	0.01206
SYTL2	0.02442	0.00707	0.03591
TAB1	-0.02473	-0.00917	0.04123
TACC1	0.00885	0.00663	0.00855
TADA1	0.00626	0.02121	-0.01237
TADA2B	-0.01466	-0.01516	0.01562
TAF1	-0.00602	-0.00084	0.02369
TAF2	0.01361	0.0195	-0.00716
TAF6	0.0052	0.00603	-0.00515
TAF7	0.00248	0.00156	-0.00454
TAF9	-0.00177	-0.00363	0.00091
TAF9B	0.00679	0.01377	-0.01694
TAF12	0.00593	0.01712	0.00453
TAGLN	0.05503	-0.03488	0.00755
TALDO1	0.00139	-0.00755	-0.01235
TAMM41	0.00003	0.00936	0.00136
TANC1	-0.01805	-0.0143	0.00531
TANC2	-0.01285	-0.01463	0.00002
TANK	0.01072	0.00888	0.01398
TAOK1	-0.00675	-0.00859	-0.00676
TAOK3	-0.02147	-0.01697	-0.01387
TARBP2	0.00995	0.02231	0.00113
TARDBP	-0.00176	0.00668	-0.00774
TASP1	0.00742	-0.02269	0.00198
TATDN1	-0.00549	-0.00314	0.00356
TATDN3	-0.00874	-0.00755	0.00218
TAX1BP3	0.03899	-0.0063	-0.01151
TBC1D5	-0.00464	0.00077	-0.00067
TBC1D10A	0.02724	-0.01101	-0.02231
TBC1D14	0.00028	-0.00517	0.00501
TBC1D15	-0.00394	0.00125	0.01175
TBC1D20	-0.01616	-0.0183	0.00136
TBC1D24	-0.00312	0.00174	0.00137
TBCA	-0.00973	0.00135	-0.00359
TBCB	-0.01211	-0.00003	-0.00158
TBCCD1	-0.00139	0.01541	0.00376
TBCE	0.00916	0.00217	0.00009
TBCK	0.01329	0.00339	0.0019
TBK1	-0.00434	0.00628	0.017
TBL1XR1	-0.00664	0.00729	-0.00434
TBL2	-0.00078	0.00972	0.0078
TBP	-0.01431	-0.01004	0.00618
TBPL1	-0.00149	0.01102	-0.00072
TBRG1	-0.00565	-0.0037	0.01026
TCEA1	-0.00329	0.01106	0.00387
TCEAL1	0.01692	0.00615	-0.01004
TCEAL4	-0.00263	-0.00186	0.00264
TCEAL7	0.01338	0.00799	0.00475
TCEAL8	-0.00356	-0.00372	-0.01043
TCEB1	-0.00651	0.00012	-0.00305
TCEB3	-0.00158	0.00723	0.00302
TCERG1	-0.02057	-0.00624	0.00007
TCF4	-0.00887	0.00423	0.00294
TCF12	-0.03264	0.02089	-0.03046
TCF25	-0.00028	-0.00638	-0.00434
TCN2	0.03146	0.02097	-0.01552
TCP1	0.00795	0.00672	0.01555
TCTA	0.01503	0.00995	0.00122
TCTN3	0.02363	0.02834	-0.01403
TDG	-0.0217	-0.00262	0.00923
TEAD1	-0.02433	-0.00817	-0.01126
TEFM	0.00991	0.00622	0.01149
TERF1	-0.00838	-0.00207	0.00503
TERF2IP	-0.01135	-0.00586	0.00367
TET1	-0.00708	-0.00655	0.00221
TET2	-0.00367	-0.00678	-0.00024
TEX10	0.00627	0.01187	-0.01801
TEX264	0.02171	-0.00315	-0.00354
TFB2M	-0.00058	0.00571	0.00925
TFCP2	0.00376	0.01215	0.00892
TFDP2	-0.00354	-0.00993	-0.00331
TFG	0.00588	0.00233	-0.00212
TFIP11	0.00309	0.02725	0.00176
TFPI	0.02112	0.01862	0.02061
TFRC	0.01267	0.03462	-0.00585
TGFB2	0.03528	-0.01181	0.00031
TGFB3	0.02196	0.01411	-0.01323
TGFBR1	0.00069	-0.00058	-0.00127
TGIF1	0.01696	0.00981	0.01129
TGIF2	-0.01591	-0.00479	-0.00363
TGOLN2	0.00244	0.0208	0.0012
THADA	0.00345	0.00328	0.00797
THAP5	-0.00799	-0.00186	0.00874
THAP6	-0.01384	0.00103	0.01963
THBS2	0.04774	-0.0426	-0.00037
THBS3	0.04669	-0.00229	0.00093
THNSL1	-0.00621	0.01171	0.00347
THOC1	0.01034	0.01159	0.0117
THOC2	0.00121	0.00348	0.00945
THOC5	0.00962	0.00788	-0.00804
THOC7	-0.00991	0.00431	0.0091
THSD7A	-0.00923	-0.01908	-0.00545
THUMPD1	-0.00758	0.00036	-0.00142
THUMPD3	0.00625	-0.00457	0.00016
THY1	0.0141	-0.01057	-0.03697
THYN1	-0.01294	-0.00431	-0.0078
TIA1	-0.01507	0.01096	-0.00181
TIAL1	-0.00924	-0.02013	0.01395
TIAM1	-0.01262	0.01721	0.00922
TIMELESS	0.002	0.01971	-0.02794
TIMM8B	-0.00354	-0.00697	-0.00673
TIMM10	0.00367	0.00788	-0.01757
TIMM13	-0.00206	-0.00767	-0.00163
TIMM17A	-0.00349	0.00178	0.0009
TIMM17B	-0.01187	-0.00224	-0.00683
TIMM21	0.00912	0.02021	-0.00483
TIMM22	0.00854	0.01156	-0.00727
TIMM50	-0.01272	-0.00054	-0.01251
TIMMDC1	0.01077	-0.00023	-0.00992
TIMP1	0.00393	0.03822	0.0156
TIMP2	-0.00869	-0.02081	0.00734
TIMP3	0.02257	-0.00385	-0.01032
TIMP4	0.00897	0.01068	-0.03803
TINF2	0.00505	-0.00399	0.00078
TIPARP	0.03961	-0.00457	-0.01878
TIPRL	-0.0073	0.00178	0.01004
TJP1	-0.01716	0.00706	-0.00478
TK2	0.00521	-0.01007	0.0184
TKT	0.02266	0.0035	-0.00824
TLK1	-0.00593	0.00873	-0.00537
TM2D1	-0.01241	-0.00003	0.00086
TM2D2	0.01526	-0.00062	0.00474
TM2D3	-0.01628	0.00774	0.00823
TM4SF1	-0.03009	-0.02445	-0.02701
TM9SF4	0.01381	-0.02033	-0.00124
TMBIM1	0.04271	-0.0182	0.03273
TMBIM4	-0.00895	0.00831	-0.00384
TMCC1	0.00674	0.00794	0.0105
TMCO1	0.00132	0.00046	-0.0057
TMED1	0.02116	0.02595	-0.01211
TMED2	-0.00568	0.01985	0.01005
TMED4	-0.00281	0.0151	0.00738
TMED5	0.01982	-0.0049	0.01564
TMED7	-0.00003	-0.01281	0.00626
TMED9	0.00542	0.01669	0.00511
TMEM9	0.00106	-0.00519	0.00144
TMEM9B	0.01316	0.0077	-0.02118
TMEM11	-0.00764	-0.00039	-0.00364
TMEM14A	0.02237	-0.01589	0.00978
TMEM14B	-0.00855	0.00617	-0.00218
TMEM14C	-0.01047	-0.01065	0.00839
TMEM18	0.02219	0.01283	-0.00748
TMEM19	0.0037	-0.00919	0.00759
TMEM25	0.01347	0.01785	-0.00558
TMEM30A	-0.00349	0.00716	0.00788
TMEM33	0.00419	0.0108	-0.0032
TMEM41A	0.00695	-0.00798	0.02645
TMEM41B	0.00561	0.01184	-0.00112
TMEM43	0.02666	0.00643	0.01855
TMEM48	0.00955	0.02085	-0.01288
TMEM50A	0.00203	-0.0006	-0.0052
TMEM50B	0.00353	0.01341	0.00206
TMEM55A	0.0185	0.00586	0.0057
TMEM60	0.01088	0.00767	-0.0085
TMEM66	0.00119	0.01332	0.0039
TMEM67	0.00007	-0.0023	0.01285
TMEM68	-0.00581	0.01035	0.00863
TMEM69	0.01419	0.01249	0.00035
TMEM85	-0.01388	0.00862	0.00506
TMEM87A	-0.00772	0.0041	-0.00066
TMEM97	-0.00958	0.0245	-0.0168
TMEM101	0.00865	0.00999	-0.00552
TMEM106B	-0.00521	0.01233	0.0134
TMEM106C	0.02631	0.02939	-0.01984
TMEM107	-0.00532	0.00671	0.0104
TMEM111	0.00588	0.00528	-0.00208
TMEM120A	0.03067	-0.00362	0.00009
TMEM123	0.01788	-0.02272	0.00034
TMEM126A	0.00468	0.01075	-0.00548
TMEM128	-0.01091	-0.00177	-0.00317
TMEM132B	-0.02813	-0.00379	-0.0031
TMEM136	-0.00404	0.00599	0.00752
TMEM138	-0.00345	0.00699	0.00299
TMEM144	0.02495	-0.03087	0.02853
TMEM147	0.00115	-0.00216	0.00017
TMEM150A	0.02038	0.00525	0.01445
TMEM161B	-0.01215	0.00306	0.00554
TMEM167A	-0.00216	-0.00654	-0.00541
TMEM167B	0.01078	0.00872	0.01157
TMEM168	0.01828	0.01281	0.01495
TMEM170A	-0.00608	0.00353	0.00446
TMEM176B	0.01923	-0.03013	0.03062
TMEM179B	0.00843	-0.00245	-0.00289
TMEM181	-0.00449	0.00768	-0.00286
TMEM184C	0.02228	0.00694	0.00965
TMEM189	0.01016	-0.00383	-0.0161
TMEM192	-0.00243	-0.02007	0.00834
TMEM194A	-0.00172	0.009	-0.00758
TMEM199	0.00953	0.01377	-0.00689
TMEM205	0.0019	-0.00245	0.00289
TMEM206	0.00216	-0.00832	-0.0177
TMEM208	-0.002	0.0009	0.00009
TMEM209	0.00222	0.01774	0.00358
TMEM219	-0.00514	-0.00734	-0.01349
TMEM222	0.01677	0.00561	-0.0035
TMEM230	0.00378	-0.01024	-0.00402
TMEM231	0.02483	0.0008	-0.0149
TMEM237	-0.00765	0.02203	-0.00584
TMEM242	0.00947	-0.01121	-0.00285
TMEM245	0.00358	-0.00005	0.01501
TMF1	-0.0101	0.01519	0.01886
TMOD2	-0.00825	-0.00786	0.00664
TMOD3	-0.01248	0.01019	0.02925
TMTC3	0.00152	0.00543	-0.00156
TMTC4	-0.02455	-0.00439	-0.00509
TMUB2	0.01174	0.01416	0.00121
TMX1	-0.00106	0.01571	-0.00634
TMX2	0.00405	0.00683	-0.00086
TMX3	-0.01102	0.02865	0.0049
TNC	0.0494	0.00219	0.00652
TNFAIP1	0.02922	0.00008	-0.00969
TNFAIP6	0.01869	0.00056	-0.02087
TNFRSF19	-0.02002	0.02141	-0.01589
TNIK	-0.00654	-0.01293	0.00687
TNKS	-0.02201	0.02494	0.01549
TNPO1	-0.01397	-0.00817	0.01131
TNPO2	-0.00645	-0.0109	0.0087
TNPO3	0.01491	0.0128	-0.00609
TNRC6A	-0.00258	-0.00945	0.0166
TNRC6B	-0.00559	-0.00521	0.02097
TNRC6C	-0.01826	-0.01279	0.00672
TNS1	0.01947	-0.01461	-0.00303
TOB1	0.00458	-0.02854	0.01141
TOB2	-0.00356	-0.03196	0.02729
TOM1	0.0037	-0.00396	0.00313
TOMM5	-0.01036	-0.01183	-0.01164
